,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating
26,1997,Station 55,"Dublin Airport, Swords, Co. Dublin",53.426139,-6.239127,EPA-55,EPA-55,0000-00-00,25,317913443,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913443, 'monitor_id': 1997, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 8.3619, 'pm2_5': 4.0131, 'no2': 9.0291, 'o3': 59.4164, 'so2': 3.8465, 'co': 0.2328, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5570, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 14.15, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 6.57, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'o3': {'start': '2022-02-11 12:01:00', 'end': '2022-02-11 20:00:00', 'value': 44.98, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 9.58, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 4.26, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 0.23, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",56779,2
27,2018,Station 76,"Dublin Port, Dublin 1",53.351627,-6.203812,EPA-76,EPA-76,0000-00-00,25,317913510,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913510, 'monitor_id': 2018, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 6.6302, 'pm2_5': 3.1689, 'no2': 23.8425, 'o3': None, 'so2': 2.1879, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 20.62, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.17, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 13.56, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 2.17, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",60188,2
28,1982,Station 34,"Dún Laoghaire, Co. Dublin",53.285994,-6.132003,EPA-34,EPA-34,0000-00-00,25,317913392,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913392, 'monitor_id': 1982, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 8.8992, 'pm2_5': 5.0783, 'no2': 7.1931, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 10.74, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.84, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.42, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62737,1
29,1988,Station 46,"Finglas, Dublin 11",53.390252,-6.305162,EPA-46,EPA-46,0000-00-00,23,317913412,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913412, 'monitor_id': 1988, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 9.679, 'pm2_5': 5.305, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 12.71, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.98, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",62668,1
30,3578,TNO4324,"Lord Edward Street, Dublin 2",53.343628,-6.270197,TNO4324-EPA,TNO4324-EPA,0000-00-00,19,317913919,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317913919, 'monitor_id': 3578, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 8.5, 'pm2_5': 5.38, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 13.89, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 8.08, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",10966,1
31,1989,Station 47,"Marino, Dublin 3",53.368098,-6.22794,EPA-47,EPA-47,0000-00-00,23,317913416,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913416, 'monitor_id': 1989, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 8.03, 'pm2_5': 5.318, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 16.34, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.88, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",62475,1
32,2011,Station 69,"Pearse Street, Dublin 2",53.345053,-6.254344,EPA-69,EPA-69,0000-00-00,25,317913488,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913488, 'monitor_id': 2011, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 13.826, 'pm2_5': 5.0942, 'no2': 25.2216, 'o3': 62.6029, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5570, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 23.87, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 8.05, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'o3': {'start': '2022-02-11 12:01:00', 'end': '2022-02-11 20:00:00', 'value': 49.39, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 22.9, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",61252,2
33,1990,Station 48,"Phoenix Park, Dublin 8",53.364641,-6.348076,EPA-48,EPA-48,0000-00-00,23,317913420,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913420, 'monitor_id': 1990, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 6.143, 'pm2_5': 3.344, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 10.23, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.47, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",52977,1
34,1968,Station 17,"Ringsend, Dublin 4",53.341787,-6.226506,EPA-17,EPA-17,0000-00-00,25,317913353,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913353, 'monitor_id': 1968, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 5.9202, 'pm2_5': 3.9936, 'no2': 7.4694, 'o3': None, 'so2': 4.7039, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 17.38, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.84, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.14, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 4.5, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62503,1
35,1970,Station 22,"Rathmines, Dublin 6",53.322029,-6.267154,EPA-22,EPA-22,0000-00-00,25,317913361,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913361, 'monitor_id': 1970, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 10.8436, 'pm2_5': 6.6568000000000005, 'no2': 9.9365, 'o3': 73.3508, 'so2': 2.4776, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5570, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 9.96, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 5.64, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'o3': {'start': '2022-02-11 12:01:00', 'end': '2022-02-11 20:00:00', 'value': 68.58, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 10.41, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 2.54, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62167,3
36,2134,TNO2162,"Sandymount Green, Dublin 4",53.33192,-6.215766,TNO2162-EPA,TNO2162-EPA,0000-00-00,19,317916686,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317916686, 'monitor_id': 2134, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 9, 'pm2_5': 7.35, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 14.56, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",53556,1
37,1994,Station 52,"St. Anne's Park, Dublin 5",53.372904,-6.17939,EPA-52,EPA-52,0000-00-00,23,317913428,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913428, 'monitor_id': 1994, 'project_id': 2399, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 5.249, 'pm2_5': 3.3810000000000002, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 11.56, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.51, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",62730,1
38,1999,Station 57,"St. John’s Road, Kilmainham, Dublin 8",53.345806,-6.294603,EPA-57,EPA-57,0000-00-00,25,317913451,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913451, 'monitor_id': 1999, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 9.3308, 'pm2_5': 4.3061, 'no2': 11.0798, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 17.12, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.46, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 14.87, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62740,2
39,2003,Station 61,"Swords Council Depot, Co. Dublin",53.463067,-6.222234,EPA-61,EPA-61,0000-00-00,25,317913461,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913461, 'monitor_id': 2003, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': None, 'pm2_5': None, 'no2': 10.7844, 'o3': 74.9962, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5570, 'time_since': '1 hour', 'status': 'green'}","{'o3': {'start': '2022-02-11 12:01:00', 'end': '2022-02-11 20:00:00', 'value': 70.38, 'num_readings': 27, 'percentage_capture': 84, 'rating': 3}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 11.42, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",61593,1
40,1986,Station 44,"Tallaght, Dublin 24",53.280699,-6.358851,EPA-44,EPA-44,0000-00-00,25,317913404,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913404, 'monitor_id': 1986, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 6.7092, 'pm2_5': 3.7957, 'no2': 5.7758, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 10.22, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.09, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 4.9, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",61448,1
41,2133,TNO2161,"TU Dublin, Dublin 7",53.357689,-6.287134,TNO2161-EPA,TNO2161-EPA,0000-00-00,19,317917863,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317917863, 'monitor_id': 2133, 'project_id': 2497, 'recorded_at': '2022-02-11 21:30:00', 'pm10': 4.4, 'pm2_5': 3.8, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:30', 'secs_since': 170, 'time_since': '2 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.53, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.9, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",53862,1
42,2135,TNT1088,"Walkinstown Library, Dublin 12",53.318902,-6.32176,TNT1088-EPA,TNT1088-EPA,0000-00-00,27,317916629,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}","{'air_reading_id': 317916629, 'monitor_id': 2135, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 2.5, 'pm2_5': 2.1, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 3.7199999999999998, 'num_readings': 91, 'percentage_capture': 94, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 3.07, 'num_readings': 91, 'percentage_capture': 94, 'rating': 1}}",258104,1
43,3769,TNO4436,"Weaver Park, Dublin 8",53.338252,-6.280805,TNO4436-EPA,TNO4436-EPA,0000-00-00,19,317916666,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317916666, 'monitor_id': 3769, 'project_id': 2497, 'recorded_at': '2022-02-11 21:23:39', 'pm10': 5.7, 'pm2_5': 4.5600000000000005, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:23', 'secs_since': 551, 'time_since': '9 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 11.46, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.7, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",6196,1
44,1964,Station 11,"Winetavern Street, Dublin 8",53.344201,-6.271563,EPA-11,EPA-11,0000-00-00,25,317913345,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913345, 'monitor_id': 1964, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': None, 'pm2_5': None, 'no2': 5.2275, 'o3': None, 'so2': 1.3748, 'co': 0.2341, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.96, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 1.6800000000000002, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 0.26, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",62457,1
45,3787,Station 105,"Eyre Square, Galway",53.273966,-9.04846,EPA-105,EPA-105,,25,317913557,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913557, 'monitor_id': 3787, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': None, 'pm2_5': None, 'no2': 19.5203, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 22.2, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",3468,1
46,1993,Station 51,"Mace Head, Carna, Co. Galway",53.325311,-9.903634,EPA-51,EPA-51,0000-00-00,25,317917683,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317917683, 'monitor_id': 1993, 'project_id': 2399, 'recorded_at': '2022-02-11 19:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 82.4224, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '19:00', 'secs_since': 9170, 'time_since': '2 hours', 'status': 'green'}","{'o3': {'start': '2022-02-11 11:01:00', 'end': '2022-02-11 19:00:00', 'value': 81.5, 'num_readings': 8, 'percentage_capture': 100, 'rating': 3}}",15596,3
47,3677,TNO4467 (Communication Issue),"Tuam, Co. Galway",53.51423,-8.85445,TNO4467,TNO4467,,19,314049099,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 314049099, 'monitor_id': 3677, 'project_id': 2497, 'recorded_at': '2022-02-02 09:30:00', 'pm10': 23.6, 'pm2_5': 17.58, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '02-02-2022', 'time': '09:30', 'secs_since': 820970, 'time_since': '1 week', 'status': 'red'}","{'pm10': {'start': '2022-02-01 09:01:00', 'end': '2022-02-02 09:00:00', 'value': 10.31, 'num_readings': 95, 'percentage_capture': 98}, 'pm2_5': {'start': '2022-02-01 09:01:00', 'end': '2022-02-02 09:00:00', 'value': 8.43, 'num_readings': 95, 'percentage_capture': 98}}",7976,0
48,2013,Station 71,"Tralee Library, Co. Kerry",52.267115,-9.697958,EPA-71,EPA-71,0000-00-00,23,317913500,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913500, 'monitor_id': 2013, 'project_id': 2399, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 19.91, 'pm2_5': 17.2, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 20.8, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 16.47, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",62868,2
49,1987,Station 45,"Valentia Observatory, Caherciveen, Co. Kerry",51.938529,-10.240088,EPA-45,EPA-45,0000-00-00,25,317913408,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913408, 'monitor_id': 1987, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 88.8087, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 86.01, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}}",62720,3
50,2092,TNO4160,"Celbridge, Co. Kildare",53.34442,-6.54432,TNO4160,TNO4160,0000-00-00,19,317914811,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914811, 'monitor_id': 2092, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 6.4, 'pm2_5': 5.85, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.82, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.49, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",47251,1
51,3090,Station 83,"Naas, Co. Kildare",53.218113,-6.659089,EPA-83,EPA-83,,23,317913529,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913529, 'monitor_id': 3090, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 7.781, 'pm2_5': 4.412, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1970, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.7, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.45, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",27245,1
